"date","server name","server id","idle latency","idle jitter","packet loss","download","upload","download bytes","upload bytes","share url","download server count","download latency","download latency jitter","download latency low","download latency high","upload latency","upload latency jitter","upload latency low","upload latency high","idle latency low","idle latency high"
2023-11-22T02:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.5622","0.51975","0","117666670","14277784","1063306420","57547192","https://www.speedtest.net/result/c/48558f7d-3160-418e-88cc-29aa73af5efc","1","24.0874","4.7268","9.141","46.487","29.0808","13.9258","14.76","143.147","12.753","14.277"
2023-11-22T03:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.5914","1.2215","0","117805918","8634380","1035367248","108264127","https://www.speedtest.net/result/c/b78c1e34-19fd-461b-846a-228caad425f4","1","23.2834","13.2487","14.715","248.328","14.9572","12.0048","4.991","160.668","12.568","14.7"
2023-11-22T04:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.0454","4.1075","0","117602899","14230760","1061529176","181933241","https://www.speedtest.net/result/c/78899216-9c9f-469e-8c26-6d31dc412cc2","1","24.15","12.8401","12.44","250.77","51.2616","6.432","7.359","126.321","13.431","21.949"
2023-11-22T05:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.073","1.6145","0","118022224","14269970","1086770952","128803473","https://www.speedtest.net/result/c/b5502f13-dc16-4437-9d6f-9bab35846b8a","1","24.7781","11.8135","11.965","229.499","40.3618","8.88145","15.597","182.638","13.344","16.016"
2023-11-22T06:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.9701","2.0555","0","117768723","14279811","971211294","121253287","https://www.speedtest.net/result/c/65d3d74c-fd51-48e3-bc98-6e182f51381b","1","24.6757","4.25071","16.227","44.585","33.474","6.27434","11.263","172.839","13.555","20.599"
2023-11-22T07:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.2186","0.4845","0","117925017","14373362","1004159040","144409669","https://www.speedtest.net/result/c/df2fc8a1-2fa2-406d-9403-e24932f4e034","1","23.797","11.4787","16.601","247.594","34.3559","9.33243","6.723","223.432","13.511","14.39"
2023-11-22T08:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.6776","1.737","0","117646915","13987840","1042910101","100182200","https://www.speedtest.net/result/c/ad534ba1-83e3-4f96-9b40-82e9bb81e673","1","25.8199","4.99774","13.273","40.903","33.9308","7.97389","19.881","140.908","13.249","16.248"
2023-11-22T09:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.3038","1.03425","0","117568356","14278939","1047919960","141033300","https://www.speedtest.net/result/c/c24edfb5-ad98-4f95-8025-d1caa855ed53","1","24.1695","6.23825","13.129","44.634","36.7227","9.53465","18.093","143.429","13.602","15.578"
2023-11-22T10:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.9013","2.372","0","118286538","14348045","1019781769","107299827","https://www.speedtest.net/result/c/fe3b6aab-9981-405e-acc9-ad1c4790dced","1","24.2332","20.7049","10.671","252.232","34.2146","13.308","13.777","233.988","12.046","16.062"
2023-11-22T11:00:00-0600,"Cox - Omaha - Omaha, NE","16621","15.5533","1.902","0","117567306","12184754","1122092848","157354873","https://www.speedtest.net/result/c/37d94935-986d-47ba-b5f0-7c7440a70da2","1","26.8908","6.11209","11.615","39.264","15.0208","5.12235","6.659","121.804","13.771","17.765"
2023-11-22T12:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.6982","2.94625","0","117793246","12148405","1027306768","87168840","https://www.speedtest.net/result/c/021e69e3-19c7-4a2d-b942-352a2de7713e","1","24.0667","4.47447","11.842","31.228","14.2983","2.70881","7.286","18.327","7.359","19.144"
2023-11-22T13:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.7289","0.63025","0","117550799","13860242","1019841028","94820304","https://www.speedtest.net/result/c/9af8c207-63dd-4890-8f38-ec40469511ef","1","23.7192","14.3222","11.945","277.254","13.9887","3.91137","8.954","57.794","12.658","14.473"
2023-11-22T13:05:37-0600,"Cox - Omaha - Omaha, NE","16621","13.0683","0.656","0","118274353","12711924","1175458047","160293244","https://www.speedtest.net/result/c/6cf22a7a-2d47-4090-9101-1d789b7837c7","1","24.7484","6.72415","10.301","258.691","14.5998","2.90943","5.934","46.283","12.748","14.357"
2023-11-22T14:00:00-0600,"Cox - Omaha - Omaha, NE","16621","11.1586","0.75","0","118375433","8866924","975393072","122268647","https://www.speedtest.net/result/c/28bb9a04-ac9d-44eb-b57f-66d845a01a8a","1","23.3201","9.84825","11.104","228.28","20.7524","15.0133","8.044","480.582","10.68","11.68"
2023-11-22T15:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.1842","2.2265","0","117974867","14305869","1028471872","82231448","https://www.speedtest.net/result/c/7bde8d0d-d94f-4759-a99f-437d5ef04665","1","23.0351","19.0099","9.678","425.268","32.6091","11.6659","17.112","144.281","12.534","16.413"
2023-11-22T16:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.1192","2.0615","0","118020382","14032631","1051099480","189070749","https://www.speedtest.net/result/c/1037ed9a-892d-41e4-98e6-0d54517278aa","1","26.1433","4.56071","13.749","36.398","19.1914","4.74941","5.376","140.117","7.599","14.656"
2023-11-22T17:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.9186","1.1695","0","117696137","14302900","1053383957","122757093","https://www.speedtest.net/result/c/3e5d95c3-6906-4abd-9a61-db9b3d6480b3","1","23.524","9.53049","11.028","241.786","24.9554","7.31333","13.473","233.028","12.613","14.61"
2023-11-22T18:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.9967","0.97425","0","117945461","14282051","1005289392","124337503","https://www.speedtest.net/result/c/0aa0470b-1555-417c-b316-bbc1a627c72e","1","24.2321","4.78649","11.868","48.777","30.4655","7.67437","12.377","188.61","13.632","16.139"
2023-11-22T19:00:00-0600,"Binary.Net - Omaha, NE","13273","20.2229","0.55325","0","114145839","14272956","1245787057","123905023","https://www.speedtest.net/result/c/da8c91b9-0e6d-49c1-a68d-193b3c712134","1","23.4331","8.70179","15.855","257.197","35.4023","8.49638","16.95","176.442","19.711","21.103"
2023-11-22T20:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.6264","0.4555","0","113284671","14233106","808391632","51978360","https://www.speedtest.net/result/c/923d986a-25a8-4409-99d8-2b287639180d","1","20.7238","4.8494","6.826","40.865","30.2108","12.8804","18.495","144.531","12.64","14.462"
2023-11-22T20:30:00-0600,"Cox - Omaha - Omaha, NE","16621","14.708","1.00775","0","90876966","14322505","1251027488","136550792","https://www.speedtest.net/result/c/d6018f66-2398-4e04-99e3-d3c397c4792e","1","14.908","6.24056","5.727","41.42","31.1894","10.2722","9.737","216.008","13.397","15.387"
2023-11-22T21:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.2456","1.209","0","94904455","14293805","844644464","127096038","https://www.speedtest.net/result/c/9ad37e9f-1816-4615-b103-6c0fd6fbb4a4","1","14.4353","6.9641","5.115","35.229","31.5817","14.3899","16.342","224.193","13.254","15.298"
2023-11-22T21:30:00-0600,"Cox - Omaha - Omaha, NE","16621","14.1359","1.4655","0","62092596","14273884","852740270","113146907","https://www.speedtest.net/result/c/67fee5e5-c85c-4f82-9fc1-05858ae2f8fd","1","13.9581","11.1136","5.516","240.602","31.6474","8.09044","19.086","141.972","12.74","15.233"
2023-11-22T22:00:00-0600,"Cox - Omaha - Omaha, NE","16621","12.7628","2.5725","0","33692812","14331743","530529288","134253320","https://www.speedtest.net/result/c/ae820d44-ed56-49e3-8a95-59f70451445c","1","14.3215","9.50858","6.277","249.427","20.9677","7.17819","12.899","141.206","7.474","14.231"
2023-11-22T23:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.4304","0.41475","0","115705267","14309054","1046803290","126808260","https://www.speedtest.net/result/c/6ab855e4-8306-4819-8ccf-acad22981f4f","1","21.1515","9.76757","13.497","243.302","23.3205","9.18652","12.539","139.865","12.771","14.43"
2023-11-23T00:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.8125","1.64325","0","117389268","14309949","1031191928","52510360","https://www.speedtest.net/result/c/5e0cb566-1ad3-426c-87c7-cad7a129fd0e","1","24.4618","4.95731","17.742","49.924","26.8842","11.325","19.907","140.793","11.979","14.563"
2023-11-23T01:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.0216","0.35625","0","117629823","14324577","1042874376","139367238","https://www.speedtest.net/result/c/d31ee0c2-4e14-4b3c-ad45-d2cb080b0d39","1","23.4168","12.7364","10.54","246.358","27.3359","10.161","13.322","266.839","13.761","14.311"
2023-11-23T02:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.2924","1.432","0","117868577","14301537","1044951737","108909161","https://www.speedtest.net/result/c/7649ccb3-d5cb-4a68-8d3c-c540b698da15","1","24.7264","11.7534","16.91","267.138","25.6248","15.4645","13.971","165.047","12.395","14.173"
2023-11-23T03:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.7329","1.20925","0","118188291","14290549","1172177834","104943896","https://www.speedtest.net/result/c/5b037394-d7d1-4ec1-8651-a4d2418c9ca8","1","24.5218","4.55827","6.593","34.444","30.6827","17.1113","15.948","243.471","12.023","14.695"
2023-11-23T04:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.7229","1.63675","0","117935045","14329185","1019026973","96496630","https://www.speedtest.net/result/c/8933925d-5fc6-4be3-afb2-cc2bad55c7e9","1","25.1814","11.5528","19.822","273.019","26.353","9.68123","14.136","115.94","12.969","15.582"
2023-11-23T05:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.9297","0.683","0","117920722","14268491","1040704576","54880680","https://www.speedtest.net/result/c/3881ec0b-4ac3-43c7-9710-6aa48e045ae7","1","23.1743","11.5679","14.72","242.616","28.292","29.6856","13.814","231.419","13.012","14.482"
2023-11-23T06:00:01-0600,"Cox - Omaha - Omaha, NE","16621","13.8465","0.9265","0","117655487","14290029","1013893716","84218840","https://www.speedtest.net/result/c/738678a0-720e-409c-8fc0-f9a8ad1a5d52","1","24.4125","5.74386","9.465","71.357","26.3593","9.87416","17.894","147.001","12.832","14.486"
2023-11-23T07:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.6224","0.82075","0","117534065","14311703","1009889688","99495503","https://www.speedtest.net/result/c/e005b885-3870-4793-aabc-b6cff6d85a26","1","23.4877","10.3766","8.947","269.3","28.7774","4.26967","19.794","77.032","12.798","14.659"
2023-11-23T08:00:01-0600,"Cox - Omaha - Omaha, NE","16621","13.3562","0.63625","0","117891718","13894373","1005184600","109688879","https://www.speedtest.net/result/c/96df1a3b-c7a4-448f-b166-ada8e42718c1","1","24.6621","9.58396","9.435","232.02","18.3487","6.2492","10.532","156.445","12.77","14.718"
2023-11-23T09:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.1037","2.37775","0","117880375","14120772","1031120064","76841304","https://www.speedtest.net/result/c/baa55625-1183-4ef9-a447-883550bca58f","1","23.33","4.72613","8.36","45.829","19.5893","16.48","11.457","237.284","12.292","17.028"
2023-11-23T10:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.9332","1.06975","0","117508761","12520363","1062259373","132474654","https://www.speedtest.net/result/c/1044e908-a294-4d16-be7f-540851440ae3","1","24.6076","11.0554","15.046","214.123","15.4452","8.11101","9.95","139.138","13.325","15.104"
2023-11-23T11:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.6119","3.5715","0","117453731","14402348","1023379792","62322464","https://www.speedtest.net/result/c/3c71d7b2-9839-443f-af8b-8e4b8f3752c9","1","24.275","5.19863","12.003","47.848","19.7917","9.15878","10.357","123.494","7.698","14.502"
2023-11-23T12:00:00-0600,"Cox - Omaha - Omaha, NE","16621","11.9909","1.18275","0","117097759","14319651","1151781192","61211552","https://www.speedtest.net/result/c/607f4175-28aa-4581-ab58-192fc559d752","1","22.3712","3.53192","10.581","35.004","17.4431","11.1336","11.628","139.673","9.994","14.211"
2023-11-23T13:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.7708","2.33575","0","113272220","12097939","751252808","111727428","https://www.speedtest.net/result/c/edacb0af-8693-41d0-be54-362ff9be8c55","1","20.6538","11.1097","5.921","251.573","15.0008","4.82505","5.876","129.672","7.826","14.689"
2023-11-23T14:00:00-0600,"Cox - Omaha - Omaha, NE","16621","12.5309","2.2445","0","115487392","12001785","958458176","85033272","https://www.speedtest.net/result/c/afbf4d11-aeb6-4ab5-b06a-85b4ec63153c","1","21.9227","6.92281","9.612","53.408","15.4903","2.69453","11.519","24.629","9.734","16.507"
2023-11-23T15:00:01-0600,"Cox - Omaha - Omaha, NE","16621","14.0857","0.63775","0","117746172","11815114","1028911460","62140336","https://www.speedtest.net/result/c/65117193-a2ff-4ac9-9abb-44490a0705e5","1","24.335","3.98218","17.065","46.909","13.4614","3.20015","7.034","26.578","13.157","14.398"
2023-11-23T16:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.9651","3.2665","0","117930682","12886674","991157448","83998064","https://www.speedtest.net/result/c/76e4872e-84f4-48e9-95c9-ca0e18fd6724","1","23.3941","10.4711","12.263","251.221","14.2888","10.0039","6.717","139.844","9.467","20.263"
2023-11-23T17:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.2951","0.76475","0","117905019","14264342","1044764600","97747583","https://www.speedtest.net/result/c/5aea097b-596a-4927-a7d2-7eb1d692a04a","1","25.4479","5.15088","16.514","37.042","41.5525","8.6462","17.007","146.35","12.972","15.49"
2023-11-23T18:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.9216","1.29775","0","117218194","10362855","977009952","77086584","https://www.speedtest.net/result/c/ce8fbcb1-47eb-49dc-8a2e-274cabda28e3","1","24.6311","5.12047","13.395","42.986","16.181","2.99004","10.485","25.319","12.543","15.804"
2023-11-23T19:00:00-0600,"Cox - Omaha - Omaha, NE","16621","11.547","0.70375","0","117284430","5248468","982040840","49490517","https://www.speedtest.net/result/c/5e1a72d2-d3b9-441e-a06e-b8200e409c56","1","24.355","4.252","16.629","48.884","13.9152","3.38354","7.903","51.979","9.964","12.087"
2023-11-23T20:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.4081","0.30575","0","102745905","14039549","1457849165","61427056","https://www.speedtest.net/result/c/0f42fce2-9235-419b-957e-afbabac62804","1","15.4257","5.19124","5.625","49.244","17.5056","3.96423","8.865","40.205","13.576","14.591"
2023-11-23T20:30:00-0600,"Cox - Omaha - Omaha, NE","16621","13.763","1.5775","0","94075885","14310510","797943568","78875728","https://www.speedtest.net/result/c/c53032d6-a2a2-4047-985b-4223939d80b3","1","14.6632","13.6642","6.658","240.472","26.0453","12.2128","12.456","196.926","12.567","16.589"
2023-11-23T21:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.5312","34.0787","0","109771901","13394588","1088673264","158298756","https://www.speedtest.net/result/c/d2cba39d-e9aa-4b54-8092-6d03b46815b4","1","16.7085","10.7755","7.186","244.298","15.8993","6.25899","5.932","164.297","13.182","143.027"
2023-11-23T21:30:00-0600,"Cox - Omaha - Omaha, NE","16621","13.6371","2.1475","0","70640565","13766271","1043874248","97185416","https://www.speedtest.net/result/c/32777174-3201-4a41-b72b-d8389aa06b23","1","13.8021","10.0587","5.4","228.227","24.8928","8.96083","12.835","152.843","12.603","16.268"
2023-11-23T22:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.0626","1.0235","0","94413008","14269173","1016216000","106142871","https://www.speedtest.net/result/c/1514b9cd-bfd2-4cf0-8437-1a1e61f197e6","1","15.6646","5.26047","6.61","52.675","24.2541","9.78132","14.157","111.241","12.839","14.62"
2023-11-23T23:00:01-0600,"Cox - Omaha - Omaha, NE","16621","13.6248","2.695","0","117543325","13018416","974076840","190725779","https://www.speedtest.net/result/c/3c852d72-3e59-4910-8ef2-3073ebb32a42","1","24.1516","4.78898","14.992","42.44","15.4411","7.18381","8.808","209.653","11.806","17.746"
2023-11-24T00:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.1282","1.1585","0","118274904","11124761","1026906727","73532489","https://www.speedtest.net/result/c/5682e7e6-3c57-4185-8930-4f883f3706a6","1","23.827","4.64799","10.974","43.125","14.291","7.03832","10.582","142.695","11.98","14.75"
2023-11-24T01:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.5901","3.186","0","118066285","14301932","1009341680","125397261","https://www.speedtest.net/result/c/22ea53df-642f-485f-b417-6d6a035b7227","1","24.094","4.9953","16.724","54.082","19.8527","9.45656","12.55","215.091","11.827","20.606"
2023-11-24T02:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.819","1.46925","0","118048907","12508970","970637634","129049168","https://www.speedtest.net/result/c/be24976c-2bad-4592-aa4f-6c446c99c21b","1","24.2047","11.6523","16.576","244.333","15.6541","8.20698","8.466","129.288","12.982","15.4"
2023-11-24T03:00:00-0600,"Cox - Omaha - Omaha, NE","16621","17.0656","1.6955","0","117654087","14272436","1031226812","89793483","https://www.speedtest.net/result/c/77a3b99e-904b-4ce0-b768-479e0a076fc8","1","23.7955","12.2995","15.041","250.451","27.1615","11.9458","14.34","206.777","16.094","19.05"
2023-11-24T04:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.2904","0.71225","0","117621558","9499106","1056541888","116533640","https://www.speedtest.net/result/c/292c0531-00a3-402a-905b-2fbae7a24a3f","1","24.5522","5.39803","14.34","40.318","14.2203","8.30132","5.316","142.103","13.687","15.37"
2023-11-24T05:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.0382","2.356","0","117960872","14071566","1018688648","202387336","https://www.speedtest.net/result/c/380ce1dd-d24a-4dbc-a1b5-37f383df84cc","1","24.4975","4.99705","14.249","36.447","20.862","4.91099","7.945","94.125","11.976","18.287"
2023-11-24T06:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.7558","1.526","0","118134609","14265451","1014481980","141897934","https://www.speedtest.net/result/c/23479988-220f-4943-96e4-615b0fd290ce","1","24.7618","5.40313","13.141","49.888","21.2892","13.3718","8.342","208.927","13.106","15.482"
2023-11-24T07:00:00-0600,"Cox - Omaha - Omaha, NE","16621","16.3567","8.011","0","117487034","11822242","1017815832","109301346","https://www.speedtest.net/result/c/9c5bc80f-c4ea-4a15-be37-1c90f31845bc","1","24.2194","4.90637","12.847","43.544","15.728","6.39119","8.736","139.504","7.282","23.854"
2023-11-24T08:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.9188","0.5585","0","117826389","12747389","1028543736","76675472","https://www.speedtest.net/result/c/1812aa48-9699-4f56-b952-1441485e0fb8","1","24.1888","4.76743","16.868","36.181","14.4431","8.67971","8.298","138.39","12.197","14.125"
2023-11-24T09:00:00-0600,"Cox - Omaha - Omaha, NE","16621","12.6818","2.14175","0","117797562","14312562","1043149336","79401564","https://www.speedtest.net/result/c/f8e142f0-1ecb-405a-8c26-21711a99f572","1","24.8111","17.1008","9.116","253.043","33.4916","15.7719","15.138","226.622","11.3","14.8"
2023-11-24T10:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.0168","0.97075","0","117873041","12495891","1000722936","180647859","https://www.speedtest.net/result/c/b6acc998-bf99-41cf-a00a-75b9354586bb","1","24.3274","12.3405","17.637","268.337","14.2288","3.32568","9.041","38.116","13.485","15.483"
2023-11-24T11:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.6075","0.6745","0","116853636","14318571","977527536","109898140","https://www.speedtest.net/result/c/11e2b99d-cb30-4b55-8fbf-60c3114cda0b","1","23.2361","4.88134","8.865","48.416","28.0108","10.2576","18.967","236.009","12.891","14.29"
2023-11-24T11:20:45-0600,"Cox - Omaha - Omaha, NE","16621","14.2605","0.58075","0","117145816","14355107","1020025024","52032007","https://www.speedtest.net/result/c/49807ba5-435e-403c-9fd3-5df23b1b771a","1","22.2697","6.26466","8.652","249.755","24.1037","9.86276","6.812","239.466","13.589","15.028"
2023-11-24T12:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.8986","0.25475","0","108281732","13829662","1595357544","163586401","https://www.speedtest.net/result/c/fd53235b-e513-4e26-a45a-055bfb92ce8a","1","18.0203","4.90115","5.325","42.97","16.6353","4.85134","5.088","116.703","13.574","14.381"
2023-11-24T12:33:44-0600,"Cox - Omaha - Omaha, NE","16621","14.2496","2.11225","0","112614598","11473718","1024494592","98533178","https://www.speedtest.net/result/c/10580090-89bf-4402-b529-3d56b35bbb42","1","21.4013","9.75387","5.964","242.265","14.8471","6.35448","4.22","140.166","12.16","15.969"
2023-11-24T13:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.6454","3.91325","0","113071841","13262929","826284912","94411656","https://www.speedtest.net/result/c/157ddc17-2332-4ce2-9e03-a2768c2daae5","1","18.2416","5.60829","6.274","50.402","14.9018","6.24516","7.203","69.891","12.425","20.134"
2023-11-24T14:00:01-0600,"Cox - Omaha - Omaha, NE","16621","13.1553","1.0775","0","106234025","12058228","1408214752","118163349","https://www.speedtest.net/result/c/fda3c7b9-37ca-4bf7-918c-c4990d003b1b","1","14.3761","8.58057","6.175","232.752","14.8714","7.5423","6.186","147.786","11.356","13.867"
2023-11-24T15:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.3172","0.7275","0","107732260","12881221","775103728","165188235","https://www.speedtest.net/result/c/0d89e778-5731-461d-816e-52c18e5728ba","1","14.0744","4.14251","6.868","40.543","15.7544","6.74822","9.996","139.134","13.102","14.876"
2023-11-24T16:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.1277","1.6235","0","72652543","12087914","1042901856","120614506","https://www.speedtest.net/result/c/917aa6e7-b87f-47aa-9a9a-abb756efe1eb","1","12.2498","7.40907","5.704","50.797","14.9149","4.50396","8.966","58.798","10.229","14.297"
2023-11-24T17:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.9795","0.57175","0","83978550","11839360","896834728","88487147","https://www.speedtest.net/result/c/4658aa08-3c77-433e-8e6b-9011b9c439ae","1","13.5963","4.90549","5.861","43.639","15.0815","8.78571","9.574","136.989","13.481","14.906"
2023-11-24T18:00:01-0600,"Cox - Omaha - Omaha, NE","16621","14.452","1.30275","0","103415964","14271753","908333296","140671858","https://www.speedtest.net/result/c/d6f32e67-8abd-409f-948b-5d4699dd96ec","1","17.1287","5.66298","7.336","39.074","35.9673","2.21272","12.084","49.481","12.998","14.963"
2023-11-24T19:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.1327","0.94125","0","87794935","14216907","828853488","79751207","https://www.speedtest.net/result/c/b74ab43f-0c29-4291-a9cb-88f10e16515b","1","16.8583","7.68568","5.687","47.119","33.5763","11.5502","13.481","199.526","13.492","14.797"
2023-11-24T20:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.0786","1.07","0","57620658","8760496","852967568","87771542","https://www.speedtest.net/result/c/8a2e2e79-e39a-43a3-a804-38da0bb5ac7b","1","12.8032","7.63505","5.901","44.166","15.7517","8.3984","7.32","90.105","12.829","15.039"
2023-11-24T20:30:00-0600,"Cox - Omaha - Omaha, NE","16621","13.6915","2.18125","0","17575154","7058449","253121778","70003440","https://www.speedtest.net/result/c/0fd2fc30-8a09-4ab3-80cf-b035b4238215","1","13.4245","13.6812","5.542","390.93","16.4585","15.5452","6.759","392.581","11.718","16.666"
2023-11-24T21:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.0158","1.6215","0","42968772","14274300","573638232","137354184","https://www.speedtest.net/result/c/bd583258-844c-4e26-9db4-ca4643ffb1af","1","13.8926","6.31904","5.022","42.456","32.9475","8.25148","10.568","156.476","11.641","14.402"
2023-11-24T21:30:01-0600,"Cox - Omaha - Omaha, NE","16621","13.5926","1.9335","0","26341675","14267054","319703920","93274564","https://www.speedtest.net/result/c/8d845276-4125-4c99-a6f6-87f0f2a9191f","1","13.5533","6.95603","4.471","38.851","34.2538","10.9233","12.926","139.675","12.024","15.427"
2023-11-24T22:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.5698","1.66275","1.63934","65163115","7620460","683300933","69910936","https://www.speedtest.net/result/c/f637942a-723d-4766-ac32-97a35eea27aa","1","13.1206","10.6317","5.766","127.162","13.7271","5.57261","7.032","33.479","12.088","15.121"
2023-11-24T23:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.3235","1.88375","0","115062094","13139079","1654774400","141292214","https://www.speedtest.net/result/c/0a020bf0-11e1-452d-bb07-0e078cd196ad","1","20.3019","6.95435","6.401","43.164","16.4201","10.0566","5.292","163.899","13.408","17.338"
2023-11-25T00:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.816","5.1245","0","118044854","14274058","1150263688","62023592","https://www.speedtest.net/result/c/9da33ecd-57e2-4493-a5f3-005d332057c5","1","24.555","4.09467","17.012","37.305","32.0598","11.9691","18.922","141.21","8.166","17.51"
2023-11-25T01:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.6479","4.0695","0","117697095","13816458","1144280036","92615320","https://www.speedtest.net/result/c/65a5e4a9-d804-4027-9baa-74719b7ecf4d","1","25.4104","11.6745","11.881","256.27","19.0605","10.5457","6.138","141.664","12.722","19.767"
2023-11-25T02:00:01-0600,"Cox - Omaha - Omaha, NE","16621","14.721","2.84425","0","117880684","14276688","1028937199","102076078","https://www.speedtest.net/result/c/d6cc1b18-1f71-4a45-81eb-d0c7a1639e35","1","24.8918","4.73384","12.471","43.082","35.4679","9.57059","13.076","142.072","13.549","20.516"
2023-11-25T03:00:01-0600,"Cox - Omaha - Omaha, NE","16621","14.0536","0.623","0","117645259","14274251","1021364626","96805648","https://www.speedtest.net/result/c/2a4d14ce-ee2c-492d-b14b-fe3ab9e5a668","1","25.2607","4.92544","16.5","45.695","32.135","12.4388","13.642","146.119","13.335","14.855"
2023-11-25T04:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.3809","6.17925","0","116758098","14282319","1190434344","134436558","https://www.speedtest.net/result/c/00581a7d-7393-4ff5-a0f2-9a6eb09c5471","1","23.6712","4.59261","14.738","37.224","31.2207","7.59761","14.245","142.667","6.028","21.091"
2023-11-25T05:00:01-0600,"Cox - Omaha - Omaha, NE","16621","14.0478","6.09725","0","117942247","14294406","1071500480","131705380","https://www.speedtest.net/result/c/1d6b90fa-43a9-4e13-8c00-16b527ed8f2f","1","24.929","5.21002","14.223","38.82","36.2916","8.52728","13.327","141.254","8.428","18.572"
2023-11-25T06:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.4369","1.62825","0","117314404","11424601","1046818568","131700794","https://www.speedtest.net/result/c/924b40cb-6fd4-4fed-9c65-72e32ebb9d2c","1","22.9448","4.32648","9.179","36.571","15.2741","5.92701","6.165","64.839","13.464","16.007"
2023-11-25T07:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.5267","0.97625","0","118138312","14328702","1155911635","63822144","https://www.speedtest.net/result/c/a6476764-92a9-4880-823a-5f872706f1cf","1","23.0918","4.4021","15.616","46.114","31.2912","9.57741","14.906","141.911","12.918","15.957"
2023-11-25T08:00:00-0600,"Cox - Omaha - Omaha, NE","16621","14.2942","0.692","0","117800795","14306342","1042494840","90129430","https://www.speedtest.net/result/c/8064071a-83b4-4e33-83f3-600fda41a4b5","1","23.9586","3.799","14.645","40.287","30.6468","7.78857","6.839","99.863","13.592","15.126"
2023-11-25T09:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.9462","0.37875","0","118113615","14386117","991483248","144000150","https://www.speedtest.net/result/c/0c0d8ad5-1b50-424f-9a46-9e02452af448","1","25.1197","5.01433","16.874","53.555","26.0817","9.51454","14.271","140.066","13.613","14.4"
2023-11-25T10:00:00-0600,"Cox - Omaha - Omaha, NE","16621","13.8223","0.701","0","118073169","14297410","1029541032","128388290","https://www.speedtest.net/result/c/dc051a5d-4e3d-457f-8ccd-2a59755661ec","1","23.7614","12.9659","16.08","240.523","28.0495","9.49592","14.421","141.518","13.399","14.56"
